ID,Name,Desc,Remark
345,Strange Necklace,"Strange Necklace, tempt adult piggy face cat transformed to neuter piggy face cat.",
346,Snake Monster Letter,The letter snake monster force ganoderma to leave cloud mountain.,
347,Newbie Healing Potion,HP increase 120 at once.,
348,Newbie Mana Potion,Mana increase 120 at once.,
349,Rabbit Tail,Agile Rabbit Tail,
350,Small Mushroom Spore,Delicious mushroom,
351,Tao Charm,"Hundreds year ago, I was sealed by Tao Charm.  But a few days ago, Ghost Wind Tao used theurgy to unseal me, indulge me doing things evil in Black Heart Wasteland.",
352,Big Mushroom Spore,Delicious mushroom,
353,Test - Bandage,"Function: increase 50 HP, lasting 8 seconds.",
354,Nectar,,
356,Little Panda (Pet),"Pet Little Panda, increase master's HP upper limit.  It will get attribution points for master and can learn extra skills from level 11.",
357,Healing Potion (lvl 2),"Function: increase 16 HP every second, lasting 15 seconds, function stopped when being attacked or move.",
358,Mana Potion (lvl 2),"Function: increase 24 Mana every second, lasting 15 seconds, function stopped when being attacked or move.",
359,Healing Potion (lvl 3),"Function: increase 24 HP every second, lasting 15 seconds, function stopped when being attacked or move.",
360,Mana Potion (lvl 3),"Function: increase 36 Mana every second, lasting 15 seconds, function stopped when being attacked or move.",
361,Healing Potion (lvl 4),"Function: increase 32 HP every second, lasting 15 seconds, function stopped when being attacked or move.",
362,Mana Potion (lvl 4),"Function: increase 48 Mana every second, lasting 15 seconds, function stopped when being attacked or move.",
363,Healing Potion (lvl 5),"Function: increase 42 HP every second, lasting 15 seconds, function stopped when being attacked or move.",
364,Mana Potion (lvl 5),"Function: increase 60 Mana every second, lasting 15 seconds, function stopped when being attacked or move.",
365,Healing Potion (lvl 6),"Function: increase 52 HP every second, lasting 15 seconds, function stopped when being attacked or move.",
366,Mana Potion (lvl 6),"Function: increase 78 Mana every second, lasting 15 seconds, function stopped when being attacked or move.",
367,Healing Potion (lvl 7),"Function: increase 64 HP every second, lasting 15 seconds, function stopped when being attacked or move.",
368,Mana Potion (lvl 7),"Function: increase 96 Mana every second, lasting 15 seconds, function stopped when being attacked or move.",
369,Healing Potion (lvl 8),"Function: increase 76 HP every second, lasting 15 seconds, function stopped when being attacked or move.",
370,Mana Potion (lvl 8),"Function: increase 114 Mana every second, lasting 15 seconds, function stopped when being attacked or move.",
371,Healing Potion (lvl 9),"Function: increase 90 HP every second, lasting 15 seconds, function stopped when being attacked or move.",
372,Mana Potion (lvl 9),"Function: increase 136 Mana every second, lasting 15 seconds, function stopped when being attacked or move.",
373,Healing Potion (lvl 10),"Function: increase 106 HP every second, lasting 15 seconds, function stopped when being attacked or move.",
374,Mana Potion (lvl 10),"Function: increase 160 Mana every second, lasting 15 seconds, function stopped when being attacked or move.",
375,Healing Potion (lvl 11),"Function: increase 122 HP every second, lasting 15 seconds, function stopped when being attacked or move.",
376,Mana Potion (lvl 11),"Function: increase 184 Mana every second, lasting 15 seconds, function stopped when being attacked or move.",
377,Mushroom Venom,,
378,Prison Key,,
379,Kindling,,
380,Newbie Healing Potion,"Function: increase 5 HP every second, lasting 15 seconds, function stopped when being attacked or move.",
381,Newbie Mana Potion,"Function: increase 8 Mana every second, lasting 15 seconds, function stopped when being attacked or move.",
382,Blue Identify Gem,"Blue Identify Gem, use it to identify blue items, arouse the item's potential ability.  Blacksmith can help you do the identification.",
383,Golden Identify Gem,"Golden Identify Gem,  use it to identify golden items, arouse the item's potential ability.  Blacksmith can help you do the identification.",
384,[no_use],[no_use],
385,[no_use],,
386,[no_use],,
387,[no_use],,
388,[no_use],,
389,[no_use],,
390,Fresh Fruit,,
391,Eighth Aunt's Keepsake,,
392,Condor Claw,,
393,Boss Moneybag,,
394,Codex,,
395,Black Bear Fur,,
396,Mountain Wolf Meat,,
397,Kaoliang Spirit,,
398,Ironstone,,
399,Snow Hawk Eye,,
400,Snow Leopard Gallbladder,,
401,Small Emerald,Use the gem to combine Weapon Talisman or Mount to Plus Rank +1 ~ +3.  Blacksmith can help you do the combination.,
402,Medium Emerald,Use the gem to combine Weapon Talisman or Mount to Plus Rank +4 ~ +6.  Blacksmith can help you do the combination.,
403,Large Emerald,Use the gem to combine Weapon Talisman or Mount to Plus Rank +7 and above.  Blacksmith can help you do the combination.,
404,Small Ruby,Use the gem to combine Defense Gear to Plus Rank +1 ~ +3.  Blacksmith can help you do the combination.,
405,Medium Ruby,Use the gem to combine Defense Gear to Plus Rank +4 ~ +6.  Blacksmith can help you do the combination.,
406,Large Ruby,Use the gem to combine Defense Gear to Plus Rank +7 and above.  Blacksmith can help you do the combination.,
407,Roving Bandit Badge,,
408,Cavalry Bandit Badge,,
409,Herald Secret Letter,,
410,No-eyebrow Secret Letter,,
411,Withered Grass,,
412,Warrior's Feather,,
413,Mane,,
414,Wolf Tail,,
415,Wild Mule Fur,,
416,Forbidden Symbol,,
417,Spring Bamboo Shoot,,
418,Wild Rabbit Fur,,
419,Pangolin Body Fluid,,
420,Animal Bell,,
421,Trap Part,,
422,Peach Blossom Syrup,,
423,Animal Loop,,
424,Smudgy Peach Bole,,
425,Chip of Trap Picture,,
426,Black Wind Grass,,
427,Monster's Squama,,
428,Pet Capture Bell (trial),Use it to capture Blood Eidolon,
500,Green Crystal (lvl 1),Material to make magicstone.,
501,Green Crystal (lvl 2),Material to make magicstone.,
502,Green Crystal (lvl 3),Material to make magicstone.,
503,Green Crystal (lvl 4),Material to make magicstone.,
504,Green Crystal (lvl 5),Material to make magicstone.,
505,Green Crystal (lvl 6),Material to make magicstone.,
506,Green Crystal (lvl 7),Material to make magicstone.,
507,Green Crystal (lvl 8),Material to make magicstone.,
508,Green Crystal (lvl 9),Material to make magicstone.,
509,Green Crack,A crack resulted from Decompose any kind of Green Items.Use Decompose skill to destroy Green Items.,
510,Blue Crystal (lvl 1),Material to make magicstone.,
511,Blue Crystal (lvl 2),Material to make magicstone.,
512,Blue Crystal (lvl 3),Material to make magicstone.,
513,Blue Crystal (lvl 4),Material to make magicstone.,
514,Blue Crystal (lvl 5),Material to make magicstone.,
515,Blue Crystal (lvl 6),Material to make magicstone.,
516,Blue Crystal (lvl 7),Material to make magicstone.,
517,Blue Crystal (lvl 8),Material to make magicstone.,
518,Blue Crystal (lvl 9),Material to make magicstone.,
519,Blue Crack,A crack resulted from Decompose any kind of Blue Items.Use Decompose skill to destroy Blue Items.,
520,Golden Crystal (lvl 1),Material to make magicstone.,
521,Golden Crystal (lvl 2),Material to make magicstone.,
522,Golden Crystal (lvl 3),Material to make magicstone.,
523,Golden Crystal (lvl 4),Material to make magicstone.,
524,Golden Crystal (lvl 5),Material to make magicstone.,
525,Golden Crystal (lvl 6),Material to make magicstone.,
526,Golden Crystal (lvl 7),Material to make magicstone.,
527,Golden Crystal (lvl 8),Material to make magicstone.,
528,Golden Crystal (lvl 9),Material to make magicstone.,
529,Golden Crack,A crack resulted from Decompose any kind of Golden Items.Use Decompose skill to destroy Golden Items.,
530,Little Onion (Pet),"Pet Little Onion, increase master's HP upper limit, and increase master's HP recovery speed in non-battle state.  It will get attribution points for master and can learn extra skills from level 11.",
531,Ganoderma (Pet),"Pet Ganoderma, increase master's Mana recovery speed in non-battle state.  It will get attribution points for master and can learn extra skills from level 11.",
532,Little Wild Mule (Pet),"Pet Little Wild Mule, increase master's Mana upper limit.  It will get attribution points for master and can learn extra skills from level 11.",
533,Golden Monkey (Pet),"Pet Golden Monkey, increase master's HP recovery speed in non-battle state.  It will get attribution points for master and can learn extra skills from level 11.",
550,Blue Field Chain Simitar,,
551,Purple Crystal Chain Simitar,,
552,Sky Thunder Chain Simitar,,
553,Hundred Fights Chain Simitar,,
554,Demon Ruin Chain Simitar,,
555,Greedy Wolf Chain Simitar,,
556,Loyal Toast Chain Simitar,,
557,Valiant Song Chain Simitar,,
558,Destroy King Chain Simitar,,
559,,,
560,Blue Steel Dagger,,
561,Sky Iron Dagger,,
562,Green Rock Dagger,,
563,Ice Block Dagger,,
564,Cold Blood Dagger,,
565,Soul Recall Dagger,,
566,Flighty Spirit Dagger,,
567,Black Fire Dagger,,
568,Dragon Soul Dagger,,
569,,,
570,Hasty Shoes,,
571,Theurgy Bell,,
572,Array Flag,,
573,Dragon Roc,,
574,Blue Field Cuirass,,
575,Purple Crystal Cuirass,,
576,Sky Thunder Cuirass,,
577,Hundred Fights Battle Cuirass,,
578,Demon Ruin Battle Cuirass,,
579,Greedy Wolf Battle Cuirass,,
580,Loyal Toast Elite Cuirass,,
581,Valiant Song Elite Cuirass,,
582,Destroy King Elite Cuirass,,
583,Blue Field Armguard,,
584,Purple Crystal Armguard,,
585,Sky Thunder Armguard,,
586,Hundred Fights Armguard,,
587,Demon Ruin Armguard,,
588,Greedy Wolf Armguard,,
589,Loyal Toast Armguard,,
590,Valiant Song Armguard,,
591,Destroy King Armguard,,
592,Blue Field Boots,,
593,Purple Crystal Boots,,
594,Sky Thunder Boots,,
595,Hundred Fights Boots,,
596,Demon Ruin Boots,,
597,Greedy Wolf Boots,,
598,Loyal Toast Boots,,
599,Valiant Song Boots,,
600,Destroy King Boots,,
601,Blue Field Cuff,,
602,Purple Crystal Cuff,,
603,Sky Thunder Cuff,,
604,Hundred Fights Cuff,,
605,Demon Ruin Cuff,,
606,Greedy Wolf Cuff,,
607,Loyal Toast Cuff,,
608,Valiant Song Cuff,,
609,Destroy King Cuff,,
610,Blue Field Kneepad,,
611,Purple Crystal Kneepad,,
612,Sky Thunder Kneepad,,
613,Hundred Fights Kneepad,,
614,Demon Ruin Kneepad,,
615,Greedy Wolf Kneepad,,
616,Loyal Toast Kneepad,,
617,Valiant Song Kneepad,,
618,Destroy King Kneepad,,
619,Blue Field Belt,,
620,Purple Crystal Belt,,
621,Sky Thunder Belt,,
622,Hundred Fights Belt,,
623,Demon Ruin Belt,,
624,Greedy Wolf Belt,,
625,Loyal Toast Belt,,
626,Valiant Song Belt,,
627,Destroy King Belt,,
628,Quick Wind Bow,,
629,Torrential Water Bow,,
630,Burning Hot Bow,,
631,Thunder Flash Bow,,
632,Dark Jade Bow,,
633,Blood Diamond Bow,,
634,Frost Silver Bow,,
635,First Gold Bow,,
636,Cold Moon Bow,,
637,Sun Bird Bow,,
638,Gentle Wind Crossbow,,
639,Riding Cloud Crossbow,,
640,Blaze Hit Crossbow,,
641,Accuracy Hit Crossbow,,
642,Thousands Sharp Crossbow,,
643,Myriad Shoot Crossbow,,
644,Gold Pierce Crossbow,,
645,Hell Abyss Crossbow,,
646,Nature Mystery Crossbow,,
647,Zhu-ge Crossbow,,
648,Pet Bell,,
649,Jade Vessel,,
650,Nature Booklet,,
651,Trap Meshwork,,
652,Hill Finch Corslet,,
653,Green Swift Corslet,,
654,Night Hawk Corslet,,
655,Silver Gull Battle Corslet,,
656,Blue Snipe Battle Corslet,,
657,Red Ibis Battle Corslet,,
658,Black Falcon Elite Corslet,,
659,Grand Swan Elite Corslet,,
660,Flying Phoenix Elite Corslet,,
661,Hill Finch Armguard,,
662,Green Swift Armguard,,
663,Night Hawk Armguard,,
664,Silver Gull Armguard,,
665,Blue Snipe Armguard,,
666,Red Ibis Armguard,,
667,Black Falcon Armguard,,
668,Grand Swan Armguard,,
669,Flying Phoenix Armguard,,
670,Hill Finch Boots,,
671,Green Swift Boots,,
672,Night Hawk Boots,,
673,Silver Gull Boots,,
674,Blue Snipe Boots,,
675,Red Ibis Boots,,
676,Black Falcon Boots,,
677,Grand Swan Boots,,
678,Flying Phoenix Boots,,
679,Hill Finch Cuff,,
680,Green Swift Cuff,,
681,Night Hawk Cuff,,
682,Silver Gull Cuff,,
683,Blue Snipe Cuff,,
684,Red Ibis Cuff,,
685,Black Falcon Cuff,,
686,Grand Swan Cuff,,
687,Flying Phoenix Cuff,,
688,Hill Finch Kneepad,,
689,Green Swift Kneepad,,
690,Night Hawk Kneepad,,
691,Silver Gull Kneepad,,
692,Blue Snipe Kneepad,,
693,Red Ibis Kneepad,,
694,Black Falcon Kneepad,,
695,Grand Swan Kneepad,,
696,Flying Phoenix Kneepad,,
697,Hill Finch Belt,,
698,Green Swift Belt,,
699,Night Hawk Belt,,
700,Silver Gull Belt,,
701,Blue Snipe Belt,,
702,Red Ibis Belt,,
703,Black Falcon Belt,,
704,Grand Swan Belt,,
705,Flying Phoenix Belt,,"x 1, can't pile"
801,Pet Capture Bell,Tool what the Tamer use to catch pet.,
802,Viper Blood Serum,,
803,Divine Beast Scroll 1,,
804,Divine Beast Scroll 2,,x 5
805,Divine Beast Scroll 3,,x 20
810,Fire Dragon Battle Robe,,x 50
811,Fire Dragon Armguard,,x 99
812,Fire Dragon Boots,,x 5
813,Fire Dragon Cuff,,x 20
814,Fire Dragon Kneepad,,x 50
815,Fire Dragon Belt,,x 99
816,Thunder Sound Battle Frock,,x 5
817,Thunder Sound Armguard,,x 20
818,Thunder Sound Boots,,x 50
819,Thunder Sound Cuff,,x 99
820,Thunder Sound Kneepad,,"x 5, cooling time: 10 s"
821,Thunder Sound Belt,,"x 20, cooling time: 10 s"
822,Lily Battle Dress,,"x 50, cooling time: 10 s"
823,Lily Armguard,,"x 99, cooling time: 10 s"
824,Lily Boots,,
825,Lily Cuff,,
826,Lily Kneepad,,
827,Lily Belt,,
828,Demon Ruin Battle Cuirass,,
829,Demon Ruin Armguard,,
830,Demon Ruin Boots,,"x 5, cooling time: 10 s"
831,Demon Ruin Cuff,,"x 20, cooling time: 10 s"
832,Demon Ruin Kneepad,,"x 50, cooling time: 10 s"
833,Demon Ruin Belt,,"x 99, cooling time: 10 s"
834,Blue Snipe Battle Corslet,,
835,Blue Snipe Armguard,,
836,Blue Snipe Boots,,
837,Blue Snipe Cuff,,
838,Blue Snipe Kneepad,,
839,Blue Snipe Belt,,
840,Seven Stars Battle Robe,,"x 5, tradable, blue"
841,Seven Stars Armguard,,"x 20, tradable, blue"
842,Seven Stars Boots,,"x 50, tradable, blue"
843,Seven Stars Cuff,,"x 99, tradable, blue"
844,Seven Stars Kneepad,,x 1
845,Seven Stars Belt,,x 5
846,Buddha Vigor Battle Frock,,x 50
847,Buddha Vigor Armguard,,x 99
848,Buddha Vigor Boots,,x 5
849,Buddha Vigor Cuff,,x 20
850,Buddha Vigor Kneepad,,x 50
851,Buddha Vigor Belt,,x 99
852,Willow Battle Dress,,x 5
853,Willow Armguard,,x 20
854,Willow Boots,,x 50
855,Willow Cuff,,x 99
856,Willow Kneepad,,x 1
857,Willow Belt,,x 20
858,Greedy Wolf Battle Cuirass,,x 50
859,Greedy Wolf Armguard,,x 99
860,Greedy Wolf Boots,,x 5
861,Greedy Wolf Cuff,,x 20
862,Greedy Wolf Kneepad,,x 50
863,Greedy Wolf Belt,,x 99
864,Red Ibis Battle Corslet,,
865,Red Ibis Armguard,,
866,Red Ibis Boots,,
867,Red Ibis Cuff,,
868,Red Ibis Kneepad,,
869,Red Ibis Belt,,
870,Chilly Light Battle Robe,,
871,Chilly Light Armguard,,
872,Chilly Light Boots,,
873,Chilly Light Cuff,,
874,Chilly Light Kneepad,,
875,Chilly Light Belt,,
876,Nature Voice Battle Frock,,
877,Nature Voice Armguard,,
878,Nature Voice Boots,,
879,Nature Voice Cuff,,
880,Nature Voice Kneepad,,
881,Nature Voice Belt,,
882,Catkin Battle Dress,,
883,Catkin Armguard,,
884,Catkin Boots,,x 5
885,Catkin Cuff,,
886,Catkin Kneepad,,
887,Catkin Belt,,x 10
888,Sun Chase Battle Cuirass,,x 10
889,Sun Chase Armguard,,x 10
890,Sun Chase Boots,,x 10
891,Sun Chase Cuff,,
892,Sun Chase Kneepad,,x 1
893,Sun Chase Belt,,x 5
894,Birds Uprush Battle Corslet,,x 5
895,Birds Uprush Armguard,,
896,Birds Uprush Boots,,
897,Birds Uprush Cuff,,
898,Birds Uprush Kneepad,,
899,Birds Uprush Belt,,
901,Newbie Green Identify Gem,"Green Identify Gems only for newbies, use it to identify green items, arouse the item's potential ability.  Blacksmith can help you do the identification.",
902,Titanium Stone,"Secret stone with golden silk inside, used to increase the success rate of combination for 5% each.  You can use max 4 pieces each time.  It will disappear once used. ",
903,Teleport Stone,Teleport you to the return spot you set before.,
1001,Small Lucky Bag (1 day),"Hire small lucky bag 1 day, during the time, you will have 1 extra page in your item box.  The items in this extra page can't be used or moved if your hiring time expired.  You need hire again to rediscover them.",x 20
1002,Package (1 day),"Hire package 1 day, during the time, you will have 12 extra blanks in your warehouse item box.  This extra item box will be closed if your hiring time expired, but the items there will not disappear.  You need hire again to rediscover the items.",x 50
1003,Jackstraw,Jackstraw can be consumed to revive the owner without any experience and energy lost.  The owner will be revived at the closest birth place.  It's invalid to red name character.,x 99
1004,Jackstraw,Jackstraw can be consumed to revive the owner without any experience and energy lost.  The owner will be revived at the closest birth place.  It's invalid to red name character.,x 1
1005,Jackstraw,Jackstraw can be consumed to revive the owner without any experience and energy lost.  The owner will be revived at the closest birth place.  It's invalid to red name character.,x 1
1006,Jackstraw,Jackstraw can be consumed to revive the owner without any experience and energy lost.  The owner will be revived at the closest birth place.  It's invalid to red name character.,
1007,Golden Light Pill,"Pill to increase defense 20%, valid time 10 minutes.",
1008,Golden Light Pill,"Pill to increase defense 20%, valid time 10 minutes.",
1009,Golden Light Pill,"Pill to increase defense 20%, valid time 10 minutes.","x 1, bound"
1010,Golden Light Pill,"Pill to increase defense 20%, valid time 10 minutes.",
1011,Apothecary Pill,"Pill to increase HP upper limit 10%, valid time 10 minutes.",
1012,Apothecary Pill,"Pill to increase HP upper limit 10%, valid time 10 minutes.",
1013,Apothecary Pill,"Pill to increase HP upper limit 10%, valid time 10 minutes.",
1014,Apothecary Pill,"Pill to increase HP upper limit 10%, valid time 10 minutes.",
1015,Instant Full Healing Potion,Filled HP instantly.,"x 1, tradable"
1016,Instant Full Healing Potion,Filled HP instantly.,"x 1, tradable"
1017,Instant Full Healing Potion,Filled HP instantly.,"x 5, cooling time: 1 m"
1018,Instant Full Healing Potion,Filled HP instantly.,"x 20, cooling time: 1 m"
1019,Adv. Instant Healing Potion (lvl 5),Increase 1500 HP instantly.,"x 50, cooling time: 1 m"
1020,Adv. Instant Healing Potion (lvl 6),Increase 2050 HP instantly.,"x 99, cooling time: 1 m"
1021,Adv. Instant Healing Potion (lvl 7),Increase 2600 HP instantly.,"x 5, cooling time: 1 m"
